Hugo_Symbol	Entrez_Gene_Id	TCGA-BL-A13J-11	TCGA-BT-A20N-11	TCGA-BT-A20Q-11	TCGA-BT-A20R-11	TCGA-BT-A20U-11	TCGA-BT-A20W-11	TCGA-BT-A2LA-11	TCGA-BT-A2LB-11	TCGA-CU-A0YN-11	TCGA-CU-A0YR-11	TCGA-GC-A3BM-11	TCGA-GC-A3WC-11	TCGA-GC-A6I3-11	TCGA-GD-A2C5-11	TCGA-GD-A3OP-11	TCGA-GD-A3OQ-11	TCGA-K4-A3WV-11	TCGA-K4-A54R-11	TCGA-K4-A5RI-11
ACAP3	116983	1008.33	1003.5	1295.05	1482.83	1700.12	798.932	754.435	1635.44	938.495	1065.29	1247.17	1042.08	1152.74	702.994	1474.79	1036.04	991.707	1528.67	1136.54
ACAT1	38	2260.74	2213.47	2345.41	2694.5	1073.64	1031.78	439.24	1387.76	2133.86	2048.82	724.979	1508.45	914.343	483.652	543.142	803.108	610.819	430.705	1037.65
ACAT2	39	244.057	219.265	187.721	239.683	1591.91	671.31	696.996	792.894	385.188	341.065	514.339	286.933	225.106	586.687	413.427	327.098	535.446	340.108	368.719
ACBD3	64746	901.346	958.88	863.074	991.294	1164.34	1573.15	1171.73	2026.44	946.454	1191.76	1770.61	1107.29	417.663	1822.97	1523.89	1363.28	1138.13	1916.37	1157.28
ACBD4	79777	353.31	342.082	359.541	268.698	169.767	140.274	294.937	103.432	268.452	392.353	332.788	458.892	465.471	348.884	272.946	311.579	498.95	186.977	294.265
ACBD5	91452	562.788	453.193	516.784	343.095	870.543	822.466	775.527	522.727	416.787	561.177	638.109	571.429	371.182	1146.33	865.59	1135.68	938.025	454.6	520.994
ACBD6	84320	389.452	411.199	416.961	560.744	380.62	404.384	661.603	374.304	463.82	405.882	397.94	428.571	610.226	495.215	478.171	354.9	452.731	304.062	411.971
ACBD7	414149	2.9504	0.8749	4.417	5.5402	17.8295	116.164	83.1224	23.6549	79.5948	5.8824	32.5762	16.3265	73.0412	74.1627	14.0942	56.6508	62.5	28.6738	16.4017
ACCN1	40	0	0	0.8834	0	2.3256	0	0.4219	0	3.6179	0	0.6387	0.5831	4.6481	0	0.3438	1.6662	1.5756	0	0
ACCN2	41	165.222	223.097	155.477	318.164	76.7442	180.274	51.4768	57.5139	269.175	218.823	97.7285	120.117	100.266	73.764	26.8133	112.968	21.0084	41.816	136.52
ACCN3	9311	5.9008	8.7489	6.1837	17.412	4.6512	6.0274	2.1097	6.9573	2.8944	5.8824	3.8325	8.1633	20.5843	3.1898	12.0316	3.3324	7.3529	1.1947	4.824
ACCN4	55515	0.7376	0	5.3004	3.5615	0.7752	1.6438	0.4219	0.4638	0.7236	4.1176	1.9162	4.0816	3.3201	1.5949	0.6875	2.3327	0.5252	1.1947	0.9648
ACCN5	51802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3332	0.5252	0	0
ACCS	84680	131.293	106.737	128.092	173.328	151.938	66.8493	179.325	78.3859	71.6353	187.059	235.059	446.064	454.847	106.459	404.263	317.911	714.811	330.944	451.528
ACCSL	390110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACD	65057	467.638	355.206	440.813	328.057	248.837	359.452	618.565	306.122	424.747	457.059	453.511	477.551	986.056	524.721	348.23	294.917	413.865	367.981	496.392
ACE	1636	312.004	222.222	318.021	272.655	66.6667	1300.82	370.464	194.341	594.067	591.765	356.421	506.705	179.283	443.381	282.571	409.552	141.281	412.186	783.421
ACE2	59272	63.4335	7.874	6.1837	6.7273	492.248	23.0137	43.038	215.677	11.5774	11.7647	36.4086	25.0729	11.9522	35.4864	532.485	43.3212	29.937	31.0633	25.0849
ACER1	125981	0	0.8749	0	0	77.5194	0.5479	0	151.67	0	0.5882	0.6387	0	0.664	0.3987	0.3438	0.9997	0	0.5974	0.4824
ACER2	340485	42.7807	32.371	27.3852	44.3213	55.814	389.041	711.392	63.0798	40.521	360	3268.47	215.743	104.914	2333.33	880.715	3405.38	1757.88	4732.38	353.601
ACER3	55331	233.081	313.211	252.65	279.778	295.349	325.479	209.283	540.352	371.925	241.765	219.091	200	203.851	443.381	523.204	354.567	418.592	256.87	246.507
ACHE	43	5.1632	23.622	12.3675	21.7649	13.1783	44.3836	22.3629	55.6586	7.2359	48.2353	93.896	107.872	174.635	47.0494	47.0952	27.9921	28.8866	58.5424	120.6
ACIN1	22985	2892.13	3083.11	3322.44	2577.76	2673.64	2950.14	2868.35	3213.82	2453.69	2987.65	4257.89	3919.53	2776.23	2930.22	3861.81	3905.9	3928.57	4274.79	2598.7
ACLY	47	1981.19	1963.25	2316.25	2232.29	1980.62	3429.04	1691.98	1933.21	2426.92	2548.24	2109.15	1619.24	1864.54	3978.07	1965.62	2532.96	1879.2	1994.03	1964.82
ACMSD	130013	0	0	0	0.3957	0	0	0	0	0	0	0	0	0	0	0	0	0	4.1816	0
ACN9	57001	124.654	145.232	138.693	146.023	247.287	224.657	243.038	135.436	176.556	147.647	152.661	173.178	77.6892	307.017	168.099	166.953	194.853	87.8136	191.031
ACO1	48	2357.37	2196.85	2479.68	2390.98	1089.92	1389.04	1287.76	851.113	3016.64	1975.29	956.845	1737.61	741.7	770.335	812.65	1084.36	812.5	1016.73	1114.35
ACO2	50	4077.18	4606.58	3890.75	4003.92	3364.38	2693.27	4786.67	3311.22	4073.9	3964.06	2922.26	3222.05	2863.59	2556.98	4401.95	3220.3	3500.35	4393.42	3118.14
ACOT11	26027	307.579	389.536	124.072	141.484	1426.49	328.97	606.198	733.395	147.945	253.4	502.152	451.341	417.849	703.421	402.712	615.977	963.508	653.064	193.245
ACOT12	134526	0	0	0	0	0	0.5479	0	0	0	0	1.9162	0.5831	0	0	0	0.3332	0.5252	0	0
ACOT13	55856	423.928	337.209	478.269	375.228	466.574	507.896	557.798	355.608	482.294	403.265	381.735	516.507	344.123	723.01	530.093	501.536	556.723	315.532	374.185
ACOT1	641371	1051.08	1159.23	1181.1	1193.93	296.124	404.384	245.992	97.8664	1930.54	1165.29	233.782	677.551	536.521	256.38	317.635	264.259	399.16	167.861	454.905
ACOT2	10965	639.498	664.042	818.021	810.024	175.194	237.808	145.148	74.6753	1312.59	620	182.043	440.233	191.899	249.203	248.195	115.634	262.08	140.382	306.325
ACOT4	122970	12.5392	13.1234	13.2509	19.7863	44.186	39.4521	42.616	59.833	36.1795	29.4118	32.5762	44.3149	23.2404	115.63	61.8769	45.3206	87.7101	30.4659	21.2257
ACOT6	641372	2.9504	1.7498	1.7668	4.7487	0.7752	2.1918	0	0	5.0651	2.9412	0.6387	5.2478	0	1.1962	0.3438	0.9997	2.1008	0	3.3768
ACOT7	11332	433.708	480.315	699.647	390.186	904.651	1224.66	776.371	1318.65	1681.62	536.471	297.018	541.108	1401.06	265.151	621.519	488.863	338.76	235.364	591.907
ACOT8	10005	329.663	262.135	321.802	244.452	479.643	264.68	434.375	430.807	304.378	340.118	283.559	336.029	600.817	531.384	383.207	295.457	365.903	217.993	316.596
ACOT9	23597	819.473	1083.11	1363.07	1147.21	297.674	459.178	233.333	292.672	831.404	754.706	337.259	667.639	867.862	363.636	369.543	388.558	319.328	581.242	651.243
ACOX1	51	1632.31	1466.32	1565.37	2395.43	2050.39	1781.92	4220.68	1980.52	1344.79	1719.44	2839.83	1843.73	1071.05	3112.15	2243.95	3635.17	3798	4518.52	1572.63
ACOX2	8309	551.724	419.073	417.844	436.09	163.566	237.808	44.3038	173.469	548.481	455.882	146.912	518.367	27.2244	66.1882	180.818	258.927	77.7311	76.4636	140.861
ACOX3	8310	549.511	749.781	707.597	759.399	1288.37	397.26	681.856	941.558	684.515	404.706	540.381	476.385	754.316	472.887	846.683	621.492	862.92	553.763	394.122
ACOXL	55289	0	0	0.8834	1.1872	0.7752	80	383.544	0.4638	0	19.4118	162.242	65.3061	131.474	248.006	73.9086	244.598	486.87	324.97	123.495
ACP1	52	977.319	902.012	1110.42	1001.98	1296.12	1315.62	1257.81	912.338	887.844	908.823	924.907	973.178	1638.11	998.804	1168.44	1113.02	1462.71	1098.57	1205.04
ACP2	53	598.193	561.68	544.17	386.229	696.899	914.52	1040.51	548.237	672.214	754.118	521.857	795.918	1203.85	920.255	1187.35	783.113	682.773	390.681	1021.73
ACP5	54	385.027	510.061	214.664	271.468	475.194	812.055	586.498	881.262	452.967	372.353	625.973	876.968	2492.03	863.238	540.736	320.243	334.559	326.165	2108.58
ACP6	51205	281.763	202.1	107.774	184.804	313.954	482.74	578.481	167.44	176.556	270	387.72	284.548	774.9	461.324	348.23	435.878	755.777	382.915	302.466
ACPL2	92370	109.902	140.857	162.544	135.734	144.186	508.493	148.101	107.607	164.255	197.647	233.782	182.507	423.639	579.745	297.353	301.582	416.492	204.898	203.574
ACPP	55	2.2128	8.7489	0.8834	4.7487	1479.85	25.7534	52.3207	1253.71	5.0651	11.1765	42.7961	9.3294	28.5525	327.353	99.6906	50.3192	46.2185	58.5424	24.6025
ACPT	93650	0.7376	0	0	0	0	0	0	1.8553	0	0	0	0	0	0	0	0	0	0	0.4824
ACR	49	2.9504	0	5.3004	3.9573	0.7752	4.3836	1.2658	4.1744	1.4472	8.2353	5.7487	4.0816	5.3121	0.7974	2.4063	2.6659	3.1513	1.7921	7.236
ACRBP	84519	18.44	13.1234	9.7173	11.0803	5.4264	20.8219	5.4852	14.3785	13.7482	15.8824	23.6337	25.656	17.9283	13.5566	11.6879	20.9941	15.7563	7.7658	36.6626
ACRC	93953	20.6528	6.9991	9.7173	8.706	8.5271	5.4795	3.7975	14.3785	13.7482	12.9412	10.22	25.0729	32.5365	17.5439	19.9381	28.9919	24.1597	27.4791	16.4017
ACRV1	56	3.688	0	0.8834	5.5402	0.7752	0.5479	2.1097	0	4.3415	3.5294	0	1.1662	11.2882	2.7911	0.6875	0.6665	0	0	0
ACSBG1	23205	73.0223	41.9948	58.3039	61.3376	16.2791	17.5342	35.0211	6.9573	48.4805	42.9412	52.3773	51.312	9.2961	15.5502	26.1258	43.6544	65.1261	103.345	65.1243
ACSBG2	81616	1.4752	0	1.7668	0	2.3256	1.0959	0	0	0.7236	0	0	0.5831	1.992	0.3987	0	1.6662	1.0504	0	0.4824
ACSF2	80221	202.102	106.737	136.926	170.162	279.845	842.192	2506.75	551.02	151.23	471.176	1555.99	586.589	1527.89	1175.84	1810.59	1579.56	1726.89	2277.18	895.338
ACSF3	197322	340.771	351.706	327.738	252.473	386.046	442.74	654.008	414.657	329.957	398.824	554.433	449.563	1000	446.97	623.926	562.842	646.534	348.865	503.628
ACSL1	2180	2543.24	2311.46	2141.34	2250.49	3846.51	1220.27	1086.5	2411.87	1454.41	1574.12	1240.45	1253.06	990.704	2461.72	2643.86	2078.08	2950.11	2131.42	1848.08
ACSL3	2181	1664.76	1660.54	1738.52	2062.92	2283.72	2007.67	1868.78	3141.93	1593.34	2007.65	1708.01	1758.6	1092.3	1726.87	2436.23	1871.14	2272.58	3043.61	1380.15
ACSL4	2182	1550.43	2090.99	1979.68	3191.93	568.217	2260.82	776.793	882.653	1400.87	1752.35	818.875	1123.62	745.02	1149.52	706.085	1385.28	887.08	1505.38	2012.58
ACSL5	51703	187.35	202.1	125.442	273.051	590.698	3075.62	4078.9	1137.29	146.165	1561.18	4450.8	2427.41	1784.86	2577.35	8225.16	6057.3	4785.71	7021.51	3834.61
ACSL6	23305	0	2.6247	3.5336	2.7701	0.7752	27.9452	3.7975	3.2468	2.1708	1.7647	5.11	2.9155	4.6481	8.7719	1.375	4.3321	4.2017	2.3895	14.9545
ACSM1	116285	0.7376	0	5.3004	26.9094	3.1008	1.6438	82.2785	5.5659	5.0651	8.2353	30.0212	12.828	15.2722	17.1451	28.5321	99.9719	123.424	103.943	34.2505
ACSM2A	123876	0	1.7498	0.8834	0	0	0	0	0	2.1708	0	0	3.4985	0.664	0	0	0	0.5252	0	0.9648
ACSM2B	348158	0	0.8749	0	0.7915	0	0	0.4219	0.9276	0	0	0	0.5831	0	0.3987	0	0.3332	0	0	0.4824
ACSM3	6296	14.2209	11.881	6.3074	147.143	55.7519	115.66	771.312	73.372	29.2547	130.371	308.043	104.163	171.886	157.572	174.029	479.152	679.942	280.735	143.534
ACSM4	341392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSM5	54988	44.9935	40.245	10.6007	8.706	3.1008	11.5068	3.7975	1.8553	25.3256	31.7647	5.11	32.6531	5.3121	5.5821	3.4376	7.6645	3.6765	4.779	19.2961
ACSS1	84532	633.598	692.913	674.028	433.716	765.891	623.014	1202.95	455.473	390.014	461.765	587.648	780.758	1132.8	2050.64	885.184	1003.38	1198.53	512.545	687.423
ACSS2	55902	891.02	771.654	754.417	771.666	1598.45	646.575	656.962	935.065	675.832	884.706	672.602	795.335	482.736	1060.21	1011	619.159	740.546	464.158	547.044
ACSS3	79611	109.165	66.4917	115.724	132.173	17.0543	234.52	59.9156	50.5566	129.522	157.647	193.541	93.2945	30.5445	281.101	45.3764	175.617	198.529	102.15	90.2092
ACTA1	58	60.4831	298.338	465.548	198.655	4.6512	1.6438	5.0633	1.3915	236.614	57.0588	31.2987	20.9913	7.9681	6.7783	4.4689	2.3327	12.605	4.779	1.9296
ACTA2	59	168537	162894	230926	160230	32668.7	37258.9	17606.4	11532.4	235081	129586	22086.2	121210	15354.5	6152	19458.4	46471.6	15363.4	13335.5	46559.6
ACTB	60	262364	286270	327193	224157	153707	115793	149082	210217	290472	192609	181083	187199	130445	67068.2	107612	97425.3	61947	143148	152500
ACTBL2	345651	0	0	0	0.3957	0	1.6438	0	0	0	0	0	2.3324	0	0.3987	0	0	0	0	0.4824
ACTC1	70	45076.2	54971.1	81455.8	56792.6	11571.3	5578.08	26.1603	47.3098	125734	46861.2	38.3249	46028	270.916	51.4354	2504.64	9480	361.87	595.58	10596.4
ACTG1	71	22945.2	44490.8	30758	52090.6	101582	71532.6	212853	194113	36314	54438.2	173109	67158.6	92589.6	68848.6	107637	51389.2	62597.7	186368	73802.7
ACTG2	72	208375	228747	367126	190282	29185.3	25407.1	10978.9	5502.78	376427	94100	18166	114145	7092.3	3381.58	13721.9	54282.8	11619.7	7901.43	39836.3
ACTL6A	86	444.772	433.071	518.551	485.952	755.039	983.562	520.675	693.414	772.069	617.647	656.633	483.965	435.591	1570.18	758.336	777.448	720.063	606.929	635.323
ACTL6B	51412	0	0.8749	0	0	0	0	0.4219	0	0	0	0.6387	0	0	0.3987	0	0	0	0	0
ACTL7A	10881	0	0	0	0.7915	0	0	0.8439	0	0	0	0	0	0	0	0	1.333	0	0	0
ACTL7B	10880	0	0	0	0	0	0	0	0	0	0	0	0	1.328	0.3987	0.3438	0	0	0.5974	0.4824
ACTL8	81569	0	0.8749	0	0	1.5504	43.2877	0.4219	0.4638	0	0	0.6387	0	2.656	0	0	0	0	0	0.9648
ACTL9	284382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3332	0	0	0
ACTN1	87	41400	39908.1	52622.8	37708	5954.26	8240.55	2457.81	4172.54	41166.4	21757.1	3444.13	19277.6	2237.05	4018.74	3054.66	8824.19	5720.06	4798.09	7019.91
ACTN2	88	2399.41	1384.95	2131.63	790.661	3.1008	3.2877	0.8439	4.1744	1112.16	94.1176	3.1937	103.207	2.656	0.7974	17.5318	113.635	15.7563	2.3895	4.3416
ACTN3	89	12.5392	2.6247	6.1837	10.6846	1.5504	3.2877	0	0.9276	5.0651	11.7647	3.8325	0.5831	11.2882	0.3987	0.6875	1.333	1.0504	1.1947	5.3064
ACTN4	81	16218.5	20867.3	28817.4	16027.4	18082.4	10256	12365.7	23914.3	23364.5	14060.1	11379.9	11992.1	11984.8	8777.81	14852.1	10798.3	8252.13	20733.4	10102.6
ACTR10	55860	1061.41	1146.98	1198.76	1185.6	1130.23	998.904	1296.62	1271.8	1128.08	1243.53	857.839	1125.95	940.903	1182.62	1150.57	898.748	1078.78	798.686	1067.07
ACTR1A	10121	5679.51	4576.55	5297.7	5277.8	3717.05	3191.78	3229.11	3403.53	4460.93	4469.41	2216.46	4270.55	3370.52	1600.08	2604.33	2361	2713.76	2491.64	3395.63
ACTR1B	10120	1704.59	1592.3	2310.95	1843.69	1644.96	1107.95	1214.35	1206.86	1755.43	1617.65	1204.68	1624.49	1894.42	1400.32	1645.93	1369.28	1707.98	1128.43	1456.85
ACTR2	10097	4691.87	5153.11	4926.68	5804.12	6605.43	7049.32	3848.1	6634.04	4947.9	5646.47	4681.38	4083.38	2986.72	8521.93	5673.43	5295.51	4262.08	6310.04	5372.51
ACTR3	10096	4674.17	4979	5524.73	6667.59	7918.6	4694.25	2927.43	7583.02	4953.69	4193.53	4073.94	4248.98	2942.9	3740.83	3679.61	2935.51	2387.61	4926.52	3742.47
ACTR3B	57180	85.5615	69.9913	70.6714	64.8991	67.4419	129.863	212.658	68.6456	48.4805	91.7647	124.556	90.379	105.578	98.4848	136.817	152.957	186.45	118.28	145.203
ACTR3C	653857	6.6384	6.9991	4.417	17.0162	116.279	15.8904	48.5232	68.1818	10.8538	12.3529	42.1574	29.1545	55.1129	85.327	37.4699	54.9846	51.4706	46.595	28.9441
ACTR5	79913	160.797	130.359	147.526	123.862	195.349	221.918	186.498	197.124	108.538	220	197.373	202.332	280.212	352.073	214.507	155.623	200.105	139.188	194.89
ACTR6	64431	481.652	471.566	453.18	498.219	474.419	516.164	632.911	479.592	420.405	476.471	507.805	518.367	388.446	652.711	643.52	513.856	558.298	444.444	489.638
ACTR8	93973	468.375	396.325	449.647	321.725	319.38	511.781	564.979	505.102	444.284	382.353	452.234	454.81	467.464	540.271	471.983	520.187	588.235	345.878	466.965
ACTRT1	139741	0	0.8749	0	0	0	0	0	0	0	0	0	0	1.992	0	0	0	0	0	0
ACTRT2	140625	0	0	0	0	0	0	0	0	0	0	0	0	0.664	0	0	0.3332	0	0	0
ACVR1	90	1326.94	1135.61	1174.03	689.751	441.861	1179.73	527.848	334.879	1074.53	955.294	907.661	816.327	280.877	939.793	466.483	856.426	498.95	690.562	693.212
ACVR1B	91	409.368	382.327	306.537	1239.81	1110.08	782.466	940.084	746.753	356.729	740	1396.94	569.096	382.47	834.928	1006.88	1450.26	1314.08	859.02	947.92
ACVR1C	130399	49.4191	33.2458	37.9859	34.0324	72.8682	30.137	19.4093	6.4935	2.1708	37.0588	45.9899	7.5802	27.2244	136.762	6.8752	63.3156	6.3025	4.779	4.3416
ACVR2A	92	466.163	496.063	343.64	482.786	492.248	536.438	546.413	431.354	497.106	666.471	639.387	507.872	416.335	657.097	633.551	633.489	857.668	376.942	399.911
ACVR2B	93	360.686	169.729	208.481	88.2469	97.6744	250.411	212.236	65.8627	206.946	222.353	314.264	218.659	148.738	346.89	99.0031	545.847	391.281	49.5818	116.259
ACVRL1	94	691.13	604.549	709.364	750.297	184.496	1415.34	598.734	637.291	948.625	1245.88	1014.33	689.213	1749.67	610.048	506.016	1042.37	358.719	430.705	1635.34
ACY1	95	160.797	172.353	153.71	166.205	705.628	622.373	1287.13	470.288	217.077	305.941	904.314	448.717	1801.46	841.439	848.9	718.132	1042.94	710.275	628.985
ACY3	91703	0.7376	1.7498	0	1.1872	13.9535	5.4795	8.4388	1.3915	1.4472	20.5882	3.1937	18.6589	59.761	13.9553	42.9701	0.9997	5.7773	1.1947	27.4969
ACYP1	97	51.6319	27.1216	32.6855	62.5247	93.7984	81.6438	98.7342	59.833	107.815	62.3529	65.791	64.1399	152.058	96.4912	78.7212	60.6496	56.7227	41.816	52.5818
ACYP2	98	140.144	171.479	165.194	173.724	180.62	177.534	262.025	103.432	145.441	142.941	162.242	159.767	183.267	193.381	214.163	131.63	231.092	216.249	155.333
ADA	100	118.016	89.2388	125.442	152.75	333.333	272.877	45.5696	337.199	159.19	236.471	63.8748	280.466	587.649	138.357	126.504	65.9815	29.4118	48.9845	315.009
ADAD1	132612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAD2	161931	0	0.8749	0	3.8939	27.124	2.8986	16.4093	23.4787	1.4472	0	8.5592	4.9213	30.4781	13.0343	18.2881	14.3293	16.0399	9.08	19.3154
ADAL	161823	207.265	181.977	190.813	262.762	171.318	148.493	156.54	93.2282	233.719	144.706	114.336	190.088	43.8247	161.882	121.347	107.636	129.202	78.853	108.54
ADAM10	102	961.829	881.89	672.261	946.973	808.527	3213.7	1547.26	1131.73	931.259	1380.59	2851.37	1245.48	255.644	4947.37	1867.65	2804.88	2064.6	2559.14	993.748
ADAM11	4185	35.4048	69.1164	45.053	62.5247	54.2636	40	5.9072	30.1484	55.7164	73.5294	28.7437	41.3994	23.2404	5.1834	21.3132	23.3268	52.521	20.3106	16.8841
ADAM12	8038	32.4544	154.856	61.8375	103.68	68.9922	1053.15	79.3249	125.232	969.609	94.1176	208.871	164.431	263.612	170.654	138.879	477.533	60.9244	292.115	399.429
ADAM15	8751	1487.74	1364.83	1628.98	2099.15	5475.97	3802.74	1485.65	4614.66	1829.23	3264.12	1423.77	1901.46	7082.38	3435.84	4357.36	1210.66	1248.42	1664.87	3163.59
ADAM17	6868	339.296	405.949	226.148	553.225	827.132	709.589	263.291	908.627	350.217	424.118	590.203	279.3	195.883	786.683	564.455	432.878	429.097	870.968	456.352
ADAM18	8749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM19	8728	2242.3	3364.83	2292.4	3966.76	451.163	730.959	127.426	472.171	3206.22	1098.82	492.475	1678.13	786.853	333.333	288.415	742.125	147.059	259.259	1320.82
ADAM20	8748	1.4752	1.7498	0.8834	1.5829	2.3256	1.6438	2.5316	0.9276	1.4472	1.1765	1.2775	2.9155	0	0	0.6875	2.3327	3.6765	0	0.9648
ADAM21	8747	2.9504	1.7498	0	3.1658	0.7752	4.3836	4.2194	0.4638	3.6179	2.9412	1.9162	1.1662	1.992	4.386	0.3438	7.3313	1.0504	0.5974	0.9648
ADAM21P1	145241	0	0	0	0	0	1.6438	0.8439	0	0.7236	0	0.6387	0	0	1.5949	0.3438	1.333	1.0504	0	0
ADAM2	2515	0	0	0	0	0	0.5479	0	0	0	0	0	0	0	102.073	0	0	1.0504	0	0
ADAM22	53616	19.1776	9.6238	14.1343	16.6205	4.6512	97.5342	24.8945	6.4935	36.903	36.4706	54.2936	16.9096	21.2483	35.4864	8.2503	186.614	36.7647	34.0502	17.8489
ADAM23	8745	51.6319	22.7472	51.2367	36.0111	806.202	117.808	12.6582	226.345	49.9276	54.1176	32.5762	9.9125	11.9522	32.6954	39.8762	72.9795	10.5042	34.0502	71.3955
ADAM28	10863	2.2128	15.748	7.9505	3.9573	51.938	227.945	561.181	114.564	7.9595	130	817.597	183.673	270.252	226.475	215.194	535.516	435.399	351.255	371.932
ADAM29	11086	0	0	0	0	0.7752	0	0.4219	1.8553	0	0	0	0	6.6401	0.3987	0	0	0	0	1.4472
ADAM30	11085	0	0	0	0	0	0	0	0	0	0	0	0	1.328	0	0	0	0	0	0
ADAM32	203102	5.1632	8.7489	4.417	11.8718	3.1008	3.2877	2.5316	6.4935	7.2359	9.4118	7.665	5.2478	0.664	24.3222	2.4063	3.6656	3.6765	3.5842	5.7888
ADAM33	80332	1662.59	1590.55	2000.6	1425.39	418.605	1089.86	182.7	151.67	1534.01	1403.51	903.317	1966.43	916.999	337.719	456.514	1200.87	367.122	903.226	1126.58
ADAM3A	1587	0	0	0	0	0	0	0.4219	0	0	0	0	0	0	0	0	0	0	0	0
ADAM5P	255926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM6	8755	215.652	9164.21	152.155	493.961	3934.88	10749.1	1819.73	24868.3	3070.05	49764.8	5316.98	28789.7	416463	69641.1	981.279	1411.32	9699.61	922.742	292533
ADAM7	8756	0	0	0	0	0	0	0	0	0	0	0	0	1.328	0	0	0	0	0	0
ADAM8	101	27.2912	64.7419	17.6678	47.0914	119.38	600	631.646	213.358	13.0246	125.294	611.282	445.481	1684.6	377.193	613.957	652.483	529.412	1554.36	1030.89
ADAM9	8754	3340.59	3395.45	3480.57	3788.29	1178.29	3377.53	1137.97	1705.94	4843.7	2429.41	2229.87	2405.83	754.98	2538.28	2351.32	2710.91	1437.5	3570.49	2110.51
ADAMDEC1	27299	1.4752	8.7489	0	0.3957	31.7829	67.9452	14.7679	148.423	12.301	82.3529	11.4975	132.945	230.412	148.325	47.7827	58.9834	3.1513	23.8949	824.907
ADAMTS10	81794	107.689	60.3675	85.689	134.547	32.5581	147.945	27.4262	62.616	99.8553	124.706	119.446	192.42	260.956	68.5805	98.6593	148.625	81.9328	99.7611	137.002
ADAMTS12	81792	40.568	48.119	73.3216	85.8726	4.6512	43.2877	7.5949	9.2764	295.224	67.6471	19.8012	30.3207	21.2483	8.7719	15.1255	32.9907	5.7773	4.779	24.6025
ADAMTS13	11093	31.7168	34.1207	29.1519	40.7598	13.1783	48.2192	147.257	37.1058	36.903	30	286.159	90.9621	136.122	49.4418	128.566	264.259	222.689	256.87	86.35
ADAMTS14	140766	9.5888	34.9956	9.7173	59.7546	32.5581	286.027	50.211	55.6586	89.725	42.9412	118.168	81.6327	282.204	68.9793	72.5335	371.896	9.979	54.9582	147.615
ADAMTS15	170689	174.811	147.857	132.509	515.631	52.7132	132.055	1.6878	83.4879	307.525	212.353	18.5237	75.2187	7.9681	13.5566	46.0639	129.297	9.4538	56.7503	70.4307
ADAMTS16	170690	213.904	216.973	510.601	366.442	1.5504	215.89	6.7511	0.4638	1775.69	245.294	3.8325	232.07	11.2882	25.1196	92.1279	146.292	1.5756	11.3501	100.822
ADAMTS17	170691	84.8239	65.6168	60.9541	121.488	77.5194	26.3014	39.6624	72.82	136.758	53.5294	24.2724	57.7259	17.9283	11.1643	17.5318	52.6519	35.1891	25.0896	25.5673
ADAMTS18	170692	1.4752	9.6238	2.6502	13.4547	9.3023	10.9589	0.4219	16.6976	13.0246	24.7059	2.555	2.3324	12.6162	0.7974	21.3132	0.9997	0	7.1685	16.4017
ADAMTS19	171019	4.4256	13.1234	6.1837	7.5188	12.4031	107.397	27.4262	14.8423	44.1389	19.4118	98.3672	12.828	9.9602	7.5758	8.9378	74.6457	6.3025	65.7109	50.1698
ADAMTS1	9510	12561.3	18119	4780.04	44495.4	3326.36	23707.4	10695.4	13577.9	5814.76	21168.2	24308.2	13563.8	6844.62	6218.9	4007.22	8616.58	3143.38	25992.2	9369.21
ADAMTS20	80070	0	0	0.8834	0	13.9535	2.1918	5.0633	0	0	0	4.4712	0	1.328	3.5885	0	0	0	0	0
ADAMTS2	9509	310.529	243.22	393.11	249.703	17.8295	490.959	24.4726	112.245	1062.23	302.353	125.833	223.907	107.57	115.231	172.224	375.894	26.2605	185.185	405.7
ADAMTS3	9508	43.5183	41.1199	37.1025	91.4127	3.876	46.0274	8.4388	19.0167	63.6758	41.7647	10.22	28.5714	20.5843	14.3541	28.1884	23.3268	6.8277	19.1159	31.8385
ADAMTS4	9507	1050.34	6028	297.703	47556.4	613.178	4346.3	782.279	3279.68	599.132	3479.41	4307.08	1055.39	3922.97	367.624	222.757	178.95	231.618	10090.8	3359.45
ADAMTS5	11096	679.329	412.948	346.29	374.357	42.6357	1328.22	140.928	143.321	856.729	884.118	417.741	330.029	322.709	199.362	164.318	387.225	148.635	262.844	405.218
ADAMTS6	11174	67.1215	108.486	48.5866	305.501	20.155	111.233	16.8776	24.5826	114.327	151.177	46.6286	85.7143	31.8725	13.9553	16.5005	31.991	11.0294	36.4397	55.9586
ADAMTS7	11173	80.3983	111.111	222.615	132.568	38.7597	477.26	129.536	60.2968	226.483	163.529	174.378	153.353	234.396	430.223	141.629	205.609	54.0966	222.222	202.126
