Hugo_Symbol	Entrez_Gene_Id	TCGA-BL-A13J-11	TCGA-BT-A20N-11	TCGA-BT-A20Q-11	TCGA-BT-A20R-11	TCGA-BT-A20U-11	TCGA-BT-A20W-11	TCGA-BT-A2LA-11	TCGA-BT-A2LB-11	TCGA-CU-A0YN-11	TCGA-CU-A0YR-11	TCGA-GC-A3BM-11	TCGA-GC-A3WC-11	TCGA-GC-A6I3-11	TCGA-GD-A2C5-11	TCGA-GD-A3OP-11	TCGA-GD-A3OQ-11	TCGA-K4-A3WV-11	TCGA-K4-A54R-11	TCGA-K4-A5RI-11
LOX	4015	1.213	0.6869	0.3956	0.5532	-1.7032	1.0301	-1.8955	-0.6917	1.802	1.1233	-0.6724	0.1419	-0.4386	0.3391	-0.0667	0.0925	-1.6241	-0.6816	0.3959
LOXHD1	125336	0.7273	0.3141	-0.7836	0.0429	-2.466	0.4771	-0.0259	0.6451	1.1589	0.413	-1.6495	0.401	0.7453	2.1331	-1.601	-0.8448	-2.466	-1.1665	-0.9865
LOXL1	4016	0.3253	0.2854	1.3143	0.4926	-0.9219	0.4707	-0.9711	-1.6103	1.5911	0.166	-0.8969	0.4523	1.8155	-1.4894	-0.0613	0.1477	-1.4294	-0.5587	0.8783
LOXL2	4017	0.8456	0.8968	1.4118	1.3709	-1.4233	0.8275	-0.9523	-1.1639	1.6678	0.3816	-0.7152	0.1592	0.1071	-1.2277	-0.4854	0.2491	-1.6823	-0.6284	0.3612
LOXL3	84695	0.4494	0.8788	0.7503	0.6092	-2.1706	1.2318	-0.9473	-0.6	1.2921	0.7472	0.1975	0.9412	-0.248	-1.0624	-1.2026	0.6992	-1.6162	-0.5725	0.6229
LOXL4	84171	1.0951	0.8947	1.7235	0.5883	-0.9523	1.2141	-1.2998	-1.6738	1.3766	0.5082	-0.5337	0.722	-0.3871	0.0626	-0.5457	0.1996	-1.081	-1.3834	-0.528
LPA	4018	-1.8098	-1.3481	-1.3448	-1.5649	0.1774	-0.2709	1.4427	0.1979	-0.8111	-0.7001	1.4229	-0.0541	-0.8575	-0.6293	1.6478	1.3215	0.2376	0.908	0.225
LPAL2	80350	0.4219	-1.3097	-0.6756	-0.7876	0.2478	0.5672	1.5923	-1.2645	-0.1185	-1.5801	0.4355	1.1688	-0.957	-0.1623	0.8802	1.8867	-1.1639	-0.0802	0.899
LPAR1	1902	1.1719	0.6326	-0.8313	0.7169	-1.4297	1.3929	-0.8491	0.3114	0.6438	0.9268	0.8936	-0.6381	-1.26	-0.819	-1.1545	0.4497	-1.853	0.6516	1.0432
LPAR2	9170	-1.5588	-1.0446	-2.0766	-1.3908	0.3241	0.2109	1.0482	0.2392	-1.6067	-0.5025	0.5264	0.2436	1.0683	1.0669	0.6781	0.4703	0.8829	0.7666	0.6546
LPAR3	23566	-5.213	-5.213	-5.213	-5.213	-0.6556	0.5005	0.6053	0.4333	-5.213	-1.04	0.2317	-0.3784	-1.2469	-0.0598	1.7887	1.0721	1.133	-2.0448	-0.3389
LPAR4	2846	0.739	0.9638	-0.043	0.4127	-2.3088	1.5424	-1.7812	-1.0018	0.9781	1.2033	0.4043	0.128	-2.3088	-0.8794	-1.2465	1.039	-1.2325	-1.1305	-0.0958
LPAR5	57121	-1.1496	-1.2492	-1.077	-1.7132	1.8866	0.4123	0.3293	1.6861	-1.3603	-0.6473	0.4321	-0.0227	0.1033	0.431	1.0618	0.7305	0.8733	-0.3399	-0.3872
LPAR6	10161	-1.4456	-1.592	-1.8067	-1.2512	1.1534	-0.1004	0.7837	0.8691	-1.3901	-0.2413	0.4338	-0.0688	0.303	0.0304	0.9474	0.6809	0.3638	1.5839	0.7467
LPCAT1	79888	0.0785	-0.0342	-0.3392	-0.7606	-1.5865	2.0441	0.2159	-1.8175	0.1579	-0.1525	-0.1043	0.3145	1.9853	0.5547	-1.6721	-0.2248	0.4933	-0.0223	0.8698
LPCAT2	54947	-0.6451	-0.8014	-1.1899	0.0131	0.0317	0.7933	0.5776	-0.3459	-1.6525	0.3913	1.3504	-0.0836	-2.4157	1.3763	-0.1122	0.4593	1.0828	1.2622	-0.0916
LPCAT3	10162	-1.2552	-1.3657	-1.9882	-0.8892	1.1972	0.052	1.7164	-0.67	-1.1689	-0.2896	0.6148	-0.7768	0.6228	0.8806	0.7284	0.5632	0.825	0.864	0.3391
LPCAT4	254531	-1.3654	-1.5952	-0.9404	-1.4395	0.7584	-0.1967	0.808	0.2653	-1.4515	-0.4166	0.2633	0.196	-0.1733	1.0536	2.2282	0.3359	0.963	0.8604	-0.1534
LPGAT1	9926	-0.635	0.0417	-0.6239	0.088	-0.6338	0.1728	0.7515	-1.2336	-0.0933	-0.8695	1.8128	-1.1392	-1.1343	0.8362	-0.1495	0.824	-0.6218	2.6926	-0.0858
LPHN1	22859	0.5228	1.0235	0.8874	1.4294	-1.2789	0.2137	-0.8738	-0.9907	1.7323	0.7199	-0.3012	0.4023	0.825	-0.1207	-1.5282	-0.2417	-0.4962	-2.0721	0.1472
LPHN2	23266	0.4188	0.3099	-0.0621	1.0603	1.1341	1.1495	-2.3542	1.5611	0.9936	0.8934	-0.2987	-0.025	-0.9542	-0.0978	-1.4027	-0.239	-1.2735	-0.7538	-0.0598
LPHN3	23284	-0.9098	-0.9971	-0.3718	0.7514	0.9029	2.1521	-0.3489	-0.2257	-1.2173	1.8204	0.8759	-0.7667	-0.8841	1.3318	-1.1501	-0.0424	-0.6818	0.2879	-0.5265
LPIN1	23175	1.2871	0.9315	1.267	1.2651	-0.2745	-0.2212	-1.807	0.7975	0.6651	0.892	-0.9894	0.7715	-0.0587	-1.6135	-1.7454	-0.3165	-0.7652	-0.2545	0.1691
LPIN2	9663	0.8982	0.686	0.5297	0.9359	-2.0418	-0.0213	-0.3179	-2.0374	1.0097	0.6774	1.1183	0.1217	-0.3889	0.0677	-1.5963	0.4504	-1.2367	0.9652	0.1802
LPIN3	64900	-1.2195	-1.146	-1.2638	-0.519	1.0914	-1.3835	0.7421	0.4217	-1.8717	-0.3309	0.9706	0.2113	-0.5127	0.7951	1.1682	0.9243	1.1804	1.1184	-0.3764
LPL	4023	1.5506	1.4126	1.3976	1.7073	-1.3409	-0.1215	-1.2918	-0.3078	0.521	1.0501	-0.651	0.4188	0.1315	-0.6302	-1.2267	-0.5435	-1.2507	-0.59	-0.2355
LPO	4025	-2.4191	-2.4191	-2.4191	-0.7544	-2.4191	1.2757	-2.4191	-2.4191	-2.4191	-2.4191	-2.4191	-2.4191	-2.4191	-0.7437	-0.9437	-2.4191	1.1661	-2.4191	-2.4191
LPP	4026	1.3947	1.3536	1.5516	1.5003	-0.5955	0.115	-0.5862	-0.9093	1.428	0.5791	-0.702	0.1702	-1.3612	-0.7069	-0.7729	0.487	-0.9898	-0.8193	-1.1366
LPPR1	54886	0.9422	-0.1265	-0.4152	-0.8798	2.0638	1.2432	0.6261	-1.0958	0.5442	-0.6717	-0.9751	-1.012	-0.3316	1.3885	-1.1872	1.4149	-1.0518	-0.6628	0.1868
LPPR2	64748	0.2011	0.8111	1.0286	0.7004	-1.4715	-0.1774	-0.0592	-2.6826	1.7536	0.6436	0.2945	-0.0578	-0.4618	0.6472	-1.614	0.4993	-0.4575	0.1948	0.2077
LPPR3	79948	-2.2265	-2.2265	-2.2265	-2.2265	-2.2265	-2.2265	-2.2265	1.8039	-2.2265	-2.2265	-0.5672	-2.2265	0.6123	-1.0992	0.1543	-2.2265	-2.2265	-2.2265	-0.904
LPPR4	9890	-1.1736	-0.936	-1.0486	-0.4399	-1.5537	1.0055	1.1056	-0.3477	-1.1527	0.68	1.7644	-0.4123	-0.8618	0.2179	-0.3784	1.6902	0.2774	1.2925	0.2712
LPPR5	163404	-1.9307	-1.9307	-1.9307	-1.9307	-1.9307	0.4213	1.0081	-1.6268	-1.9307	-0.1575	1.413	-0.9706	-1.9307	-0.5877	-1.2408	1.4502	-0.3448	0.984	-0.3483
LPXN	9404	-1.4836	-0.8671	-1.7926	-1.4997	-0.8766	0.7519	1.018	-0.0046	-1.4559	0.4553	1.1103	0.7255	0.8165	0.3748	0.6848	0.1461	-0.3502	0.8206	1.4264
LQK1	642946	-0.0231	0.5723	0.2888	0.5248	0.2249	0.7658	0.7357	-2.5311	-0.9931	0.0232	0.0804	1.1435	-0.6377	-0.0107	-0.39	1.2245	0.6316	-2.3384	0.7087
LRAT	9227	0.0896	-0.5895	-1.9724	0.7557	-1.0696	1.7934	0.3583	0.7921	0.6275	0.0854	0.3295	-0.2238	-1.2374	1.1854	-0.6115	0.2564	1.5474	-0.5599	-1.5566
LRBA	987	-1.284	-1.2555	-1.0363	-0.5137	0.3633	0.0776	0.5875	0.7787	-0.7653	-0.1643	0.6435	-0.6697	-1.9177	1.3261	0.6708	1.6723	1.3518	0.8901	-0.7552
LRCH1	23143	1.5553	1.3294	1.3295	1.4103	-1.1875	-0.0826	-1.6626	-0.6513	1.0846	0.6172	-0.0812	0.7559	-1.6575	-0.3106	-0.7936	-0.1115	-0.67	-0.4483	-0.4254
LRCH2	57631	1.3973	1.7123	1.4088	1.2165	-0.9243	0.2943	-0.8715	-1.0415	1.1165	0.6974	-0.1745	0.7438	-1.1451	-1.3138	-1.0931	-0.1827	-0.9001	-0.3455	-0.5948
LRCH3	84859	1.2277	1.0094	1.176	0.7422	-0.8559	0.0961	-0.4904	-0.5301	1.0182	0.4217	-0.0511	0.6079	-2.8942	0.3855	-1.0805	0.3997	-0.3744	0.4243	-1.232
LRCH4	4034	-1.4474	-0.9376	-1.2543	-1.7417	1.0456	0.0954	-0.0543	1.3196	-0.7082	-1.0808	-0.3874	0.1059	1.9931	0.4954	1.3798	-0.0906	0.3779	0.2529	0.6366
LRDD	55367	-1.5374	-0.8093	-1.5973	-1.0926	0.1552	-0.552	0.1713	-0.4209	-0.2388	-0.7085	0.6846	0.1558	2.9025	0.032	0.6886	0.7833	0.9767	-0.0195	0.4263
LRFN1	57622	-1.7288	-1.6416	-0.9267	-1.2264	-0.4453	1.4998	0.702	0.4031	-0.1303	-0.1813	0.7002	-0.0491	1.2453	0.4922	-0.4753	0.4575	1.2117	-1.2963	1.3896
LRFN2	57497	-2.2395	-2.2395	-1.0512	-2.2395	1.5203	0.5456	1.1546	0.1822	-2.2395	-1.6993	-2.2395	-2.2395	0.751	0.2696	0.4006	0.0866	0.6126	-1.3217	-1.4509
LRFN3	79414	-0.5947	-0.6817	-0.4594	-2.2582	-0.3546	0.2792	1.319	-0.6983	-0.3101	-0.8712	0.3191	-0.6987	1.8022	2.2971	0.565	-0.124	0.3385	-0.0144	0.1451
LRFN4	78999	-1.3782	-0.3807	-0.3094	-1.2999	-0.5047	0.3851	0.6394	1.0542	0.2196	-1.2172	-0.1492	-0.1544	2.7422	1.3146	-0.6232	-1.2161	-0.1041	0.6687	0.3131
LRFN5	145581	0.7894	1.0493	0.7521	1.5149	-0.0432	0.7708	-0.8702	-1.2749	1.1753	0.9862	-0.045	0.4154	-2.0869	-0.5219	-1.7762	0.2506	-0.8079	-0.5702	0.2925
LRG1	116844	-1.4486	-0.7573	-2.3967	0.2689	0.463	-0.0705	0.9054	0.4494	-2.0958	-0.3957	0.2442	-0.35	0.492	1.3934	0.9941	0.5408	0.7475	0.5015	0.5145
LRGUK	136332	-0.7858	1.1508	-3.7225	-1.1866	-3.7225	1.3842	-1.0722	-3.7225	-3.7225	-2.2236	0.9227	1.15	-0.1714	0.9197	-0.0958	0.1781	-0.657	0.2328	0.2542
